pitch [deg],pAtm [hPa],Tatm [C],rho [km/m3],Qinf [Pa],Vinf [m/s],Ps (gauge) [Pa],Pt (gauge) [Pa],n [Hz],J [-],P1 (gauge) [Pa],P2 (gauge) [Pa],P3 (gauge) [Pa],P4 (gauge) [Pa],P5 (gauge) [Pa],X [m],Y [m],Z [m]
15,1018.27828,13.886,1.235857,556.300527,30.004447,20.951288,577.796714,123.034762,0.600073011,342.796979,362.025937,380.600107,341.855372,564.88979,0.11889,0.2027,0
15,1018.23676,13.8952,1.235767,555.974021,29.996733,20.78743,577.233591,123.03076,0.599938249,340.055125,360.721715,380.849965,340.096409,563.041792,0.11889,0.2015,0
15,1018.27866,13.9,1.235797,556.199143,30.002439,20.871924,577.512328,123.029744,0.600057325,334.752372,356.914263,380.00228,337.50993,558.746713,0.11889,0.1996,0
15,1018.27792,13.8988,1.235801,556.172943,30.00168,20.6024,577.166409,123.032171,0.600030308,330.717144,353.173942,377.655001,334.636045,554.106755,0.11889,0.197,0
15,1018.29822,13.8948,1.235843,555.814732,29.991509,20.295463,576.416552,123.028536,0.599844612,328.467453,350.543536,374.891188,332.548176,550.823751,0.11889,0.19372,0
15,1018.32514,13.8988,1.235859,556.267682,30.003539,20.892767,577.718661,123.033466,0.600061172,330.571505,351.636692,374.786639,334.620266,552.67281,0.11889,0.18978,0
15,1018.27514,13.8992,1.235796,555.944451,29.995579,20.845688,577.22821,123.029582,0.599920913,329.771354,353.734027,380.391667,337.840209,559.49906,0.11889,0.1852,0
15,1018.3282,13.9,1.235857,555.788342,29.990627,20.374958,576.390582,123.027003,0.599834446,332.923505,366.790229,404.412979,351.207496,587.85597,0.11889,0.18,0
15,1018.3376,13.9,1.235869,556.250215,30.002948,20.734564,577.403967,123.029578,0.600068315,364.834378,408.456431,453.435345,390.580068,657.672522,0.11889,0.1742,0
15,1018.30316,13.9,1.235827,555.943217,29.995175,21.025129,577.543231,123.031767,0.599902179,416.004709,461.578381,502.725317,438.207212,735.903298,0.11889,0.16783,0
15,1018.27458,13.9,1.235792,555.969037,29.996292,20.67657,576.793706,123.025912,0.59995307,445.574242,495.083589,542.203831,470.502681,787.109668,0.11889,0.16093,0
15,1018.31544,13.9,1.235842,556.199808,30.001915,21.06708,577.687693,123.032223,0.600034755,462.532845,517.436643,574.973058,493.762178,822.888948,0.11889,0.15353,0
15,1018.25306,13.9,1.235766,555.941508,29.995866,21.089107,577.58978,123.029579,0.599926668,474.170944,533.977844,600.912325,511.250099,850.387628,0.11889,0.14567,0
15,1018.26124,13.9,1.235776,555.859016,29.99352,20.671112,576.783584,123.030845,0.599873574,480.691978,545.467524,621.2433,523.638093,870.764092,0.11889,0.13739,0
15,1018.33588,13.9,1.235867,556.081907,29.998433,20.929721,577.39825,123.031734,0.5999675,481.964895,551.085778,633.606382,529.313389,880.40796,0.11889,0.12872,0
15,1018.31912,13.9,1.235846,556.168197,30.001008,21.451869,577.863516,123.028593,0.600034318,476.997294,550.029244,637.90891,528.576304,879.480583,0.11889,0.11971,0
15,1018.32424,13.9,1.235852,555.902636,29.993769,21.299058,577.564204,123.030761,0.599878964,467.104749,541.894683,632.459257,521.770482,868.882317,0.11889,0.11042,0
15,1018.3332,13.9,1.235863,556.002642,29.996335,21.467979,577.558816,123.026932,0.599948956,454.240935,529.517456,621.748948,511.639762,852.01543,0.11889,0.10087,0
15,1018.3589,13.9,1.235895,556.086321,29.998214,21.610993,577.997913,123.029746,0.599972814,436.535568,510.836865,601.937939,495.315608,824.862659,0.11889,0.09113,0
15,1018.35682,13.9,1.235892,556.108202,29.998834,21.722182,577.977469,123.030192,0.599983039,417.547219,487.621356,574.874424,475.846273,790.491501,0.11889,0.08124,0
15,1018.34304,13.9,1.235875,556.106589,29.998994,21.632034,578.127053,123.031084,0.599981889,389.371539,450.610048,526.186028,441.390083,731.583888,0.11889,0.07124,0
15,1018.33366,13.9,1.235864,555.725453,29.98885,21.807398,577.889543,123.030473,0.599781987,369.514058,416.539233,475.707621,406.12965,670.336658,0.11889,0.0612,0
15,1018.33768,13.9,1.235869,556.763639,30.016787,21.151836,577.925912,123.020708,0.600388385,368.906233,371.037379,376.467101,356.462183,577.475396,0.14111,0.25,0
15,1018.3044,13.9,1.235828,555.810603,29.991579,20.745348,577.073566,123.033255,0.599823005,368.683326,370.963472,376.353215,356.207782,576.643351,0.14111,0.24279,0
15,1018.3208,13.9,1.235848,555.875581,29.99309,20.591616,576.845515,123.031053,0.59986396,368.516576,370.582168,375.821808,355.829829,576.108398,0.14111,0.23609,0
15,1018.33216,13.9,1.235862,555.88009,29.993044,20.655331,576.969667,123.030328,0.599866575,369.135377,371.21209,376.503525,356.635901,576.8074,0.14111,0.22993,0
15,1018.35446,13.9,1.235889,556.172848,30.000613,20.634421,577.14556,123.028888,0.60002498,369.202313,371.291389,376.665933,356.685417,576.823114,0.14111,0.22435,0
15,1018.36462,13.9,1.235901,556.021058,29.996369,20.581358,576.902203,123.030935,0.599930116,368.703842,370.984446,376.659886,356.543917,576.453199,0.14111,0.21938,0
15,1018.37962,13.9024,1.235909,556.036436,29.996688,20.496405,576.917853,123.0288,0.599946907,368.132316,370.751947,376.628719,356.186608,576.362791,0.14111,0.21504,0
15,1018.41412,13.9092,1.235922,556.165397,30.000014,20.660394,577.150486,123.029793,0.600008586,365.90445,370.133996,377.274749,355.152371,576.325643,0.14111,0.21135,0
15,1018.36948,13.902,1.235899,556.237637,30.002243,20.580964,577.253722,123.031931,0.600042739,360.710781,368.390342,378.107454,352.295121,574.109816,0.14111,0.20833,0
15,1018.37602,13.906,1.235889,556.102032,29.998699,20.676701,577.03187,123.029058,0.59998587,353.797657,365.56571,378.466139,348.30698,570.609565,0.14111,0.206,0
15,1018.35392,13.9,1.235888,556.15766,30.000211,20.839967,577.413956,123.030477,0.60000919,349.419014,363.896427,379.518066,346.342002,568.529117,0.14111,0.20436,0
15,1018.34024,13.9,1.235872,556.114135,29.999239,20.750674,577.243793,123.030407,0.599990091,346.344041,361.98425,379.490976,344.518326,566.314741,0.14111,0.20343,0
15,1018.3582,13.9,1.235894,556.111192,29.998895,20.697479,577.124712,123.031567,0.599977554,345.72642,361.614188,379.267019,344.301799,565.831658,0.14111,0.20319,0
15,1018.37824,13.9032,1.235904,556.299815,30.003854,20.739693,577.424678,123.031944,0.600074895,344.261309,361.107357,379.850977,343.528411,565.493346,0.14111,0.2027,0
15,1018.36446,13.9008,1.235898,556.178069,30.000648,20.475364,576.964613,123.028805,0.600026084,339.951031,358.229399,378.409126,341.033458,561.764336,0.14111,0.2015,0
15,1018.35252,13.9036,1.235871,556.030741,29.996997,20.528361,576.865906,123.029359,0.599950361,335.651154,355.349983,378.195758,338.663184,558.534465,0.14111,0.1996,0
15,1018.35244,13.9028,1.235875,556.159558,30.000431,20.48069,576.706119,123.029272,0.600019467,332.368085,352.672572,377.144498,336.585768,555.441948,0.14111,0.197,0
15,1018.4018,13.9024,1.235936,556.128754,29.998852,20.343002,576.530498,123.030029,0.599984194,331.059854,350.480418,374.422889,335.198763,552.518612,0.14111,0.19372,0
15,1018.37346,13.9092,1.235873,555.930354,29.994273,20.464712,576.690471,123.029725,0.599894096,331.80826,350.089707,373.355646,335.881548,552.709495,0.14111,0.18978,0
15,1018.38132,13.9048,1.235901,556.067383,29.997624,20.549271,576.969598,123.030518,0.599957249,331.313921,351.822316,376.640297,338.018732,557.279299,0.14111,0.1852,0
15,1018.40088,13.9136,1.235887,556.103551,29.998771,20.544208,576.94915,123.027619,0.599994327,330.851679,362.026069,400.103696,349.530646,581.6061,0.14111,0.18,0
15,1018.37122,13.9088,1.235872,556.059789,29.997777,20.570706,576.773062,123.028619,0.59996957,353.708895,398.16134,451.186834,385.227156,647.656178,0.14111,0.1742,0
15,1018.37926,13.914,1.235859,556.120685,29.999572,20.401194,576.835396,123.03148,0.599991518,409.771086,455.581666,503.65836,437.215916,734.20226,0.14111,0.16783,0
15,1018.38234,13.9176,1.235847,556.009572,29.996718,20.686893,577.026605,123.02878,0.599947605,447.616279,495.791749,545.349219,473.843948,791.875009,0.14111,0.16093,0
15,1018.38038,13.92,1.235834,555.871214,29.99314,20.639222,576.623207,123.030146,0.599869383,461.888329,515.846322,575.618948,494.357382,824.670862,0.14111,0.15353,0
15,1018.38112,13.9172,1.235847,556.164874,30.000904,20.676307,577.114585,123.03079,0.600021523,473.391766,532.001501,600.536875,511.563749,851.95165,0.14111,0.14567,0
15,1018.39108,13.92,1.235847,555.940512,29.994852,20.734105,577.000507,123.030257,0.599903082,480.478146,544.452178,621.702583,524.466293,872.851838,0.14111,0.13739,0
15,1018.38842,13.92,1.235844,556.034775,29.997434,20.750345,577.181924,123.033659,0.599938133,480.681327,549.268026,632.517662,528.635817,880.842861,0.14111,0.12872,0
15,1018.39562,13.92,1.235853,556.009287,29.99664,20.840559,576.92824,123.027614,0.599951731,473.609937,546.751498,635.376495,526.048556,878.177278,0.14111,0.11971,0
15,1018.39366,13.92,1.235851,556.042322,29.99756,21.046367,577.373,123.030524,0.59995594,465.047518,540.108899,631.324497,520.172883,868.791765,0.14111,0.11042,0
15,1018.39562,13.92,1.235853,556.000838,29.996412,21.003891,577.321455,123.030816,0.599931556,452.32903,528.312788,620.852856,509.950549,852.206436,0.14111,0.10087,0
15,1018.37838,13.92,1.235832,555.92708,29.994676,21.43576,577.662245,123.032987,0.59988625,434.924873,510.350682,602.079388,493.935576,825.307086,0.14111,0.09113,0
15,1018.3887,13.92,1.235845,555.881751,29.993301,21.283803,577.455715,123.031135,0.59986778,416.248785,487.674484,576.353807,474.96392,791.730928,0.14111,0.08124,0
15,1018.40256,13.918,1.23587,555.962867,29.995181,21.299518,577.414426,123.029808,0.599911851,386.691232,449.431677,525.367919,438.103317,729.267471,0.14111,0.07124,0
15,1018.40456,13.9152,1.235885,556.211199,30.001704,21.589557,577.914996,123.030233,0.60004024,364.527709,412.350941,471.51097,400.013918,663.263488,0.14111,0.0612,0
15,1018.4185,13.9296,1.235839,556.861749,30.019789,21.056494,577.941434,123.02248,0.600439782,368.776566,370.102629,376.665151,357.361166,577.617355,0.16333,0.25,0
15,1018.43418,13.9284,1.235864,555.591558,29.98524,20.401128,576.30845,123.030971,0.599707359,367.326843,368.537761,375.181813,355.737841,575.418906,0.16333,0.24279,0
15,1018.45354,13.9396,1.235839,556.051388,29.997947,20.628701,576.943627,123.030261,0.599964963,368.075375,369.489284,375.972509,356.695148,576.458333,0.16333,0.23609,0
15,1018.41214,13.9356,1.235806,555.725737,29.989562,20.687024,576.695474,123.029676,0.599800113,368.844095,369.907014,376.497742,357.327764,576.696478,0.16333,0.22993,0
15,1018.40096,13.94,1.235773,556.324781,30.006116,20.634224,577.300273,123.033267,0.600113682,369.108754,370.170817,376.83256,357.658043,577.263279,0.16333,0.22435,0
15,1018.42652,13.94,1.235804,555.951808,29.995679,20.66572,577.005573,123.032264,0.599909835,368.714429,370.028395,376.889763,357.631279,576.945305,0.16333,0.21938,0
15,1018.42384,13.94,1.235801,556.02457,29.997682,20.438147,576.84033,123.03032,0.599959375,367.166139,369.130664,376.253008,356.424374,576.012532,0.16333,0.21504,0
15,1018.45404,13.94,1.235838,555.898316,29.993831,20.713063,576.954213,123.030742,0.599880297,364.81827,368.723842,377.181381,355.417816,575.816182,0.16333,0.21135,0
15,1018.45384,13.94,1.235838,555.878286,29.993293,20.274027,576.215281,123.027993,0.59988294,358.045996,365.359182,376.305609,350.904569,571.828436,0.16333,0.20833,0
15,1018.4652,13.9412,1.235846,556.317994,30.005049,20.686564,577.408767,123.031082,0.600103,353.709286,364.572177,379.054502,349.87625,571.224558,0.16333,0.206,0
15,1018.47702,13.9444,1.235847,556.048967,29.997786,20.560252,577.052375,123.032636,0.599950161,348.26083,361.556127,378.399138,346.493363,567.485421,0.16333,0.20436,0
15,1018.50748,13.9556,1.235835,555.96619,29.99569,20.670849,576.959077,123.029573,0.599923177,346.437216,360.621967,378.695882,345.616409,566.213943,0.16333,0.20343,0
15,1018.44538,13.9408,1.235824,556.317804,30.005315,20.798279,577.316389,123.028122,0.600122758,346.369421,360.705866,379.184301,345.600436,566.367349,0.16333,0.20319,0
15,1018.43522,13.9584,1.235736,555.943929,29.9963,20.433216,576.581716,123.029342,0.599936504,343.898541,359.02679,378.20135,343.907215,564.260067,0.16333,0.2027,0
15,1018.42792,13.952,1.235754,556.209158,30.003227,20.586487,577.093739,123.029426,0.600074637,340.413741,356.95628,378.26362,342.413619,561.981382,0.16333,0.2015,0
15,1018.41748,13.9544,1.235731,555.989305,29.997576,20.512252,576.798773,123.030244,0.599957626,337.427023,355.276205,377.764479,340.448252,559.562921,0.16333,0.1996,0
15,1018.43674,13.9564,1.235746,556.048492,29.998994,20.332613,576.669563,123.031958,0.599977627,333.080128,351.801144,376.159641,337.986849,555.521711,0.16333,0.197,0
15,1018.44334,13.9596,1.23574,555.930592,29.995883,20.485753,576.855913,123.031063,0.599919772,332.482366,350.36416,374.61522,337.440034,553.619395,0.16333,0.19372,0
15,1018.4421,13.96,1.235737,556.221642,30.003773,20.375024,576.912717,123.032686,0.600069656,332.57646,349.00688,372.210884,336.855884,552.487057,0.16333,0.18978,0
15,1018.4941,13.96,1.2358,555.959307,29.995931,20.332876,576.61801,123.029814,0.599926822,331.797277,349.551381,374.120884,338.181212,555.283418,0.16333,0.1852,0
15,1018.43828,13.96,1.235733,556.01318,29.998206,20.274421,576.308318,123.024219,0.599999609,329.62551,357.008425,393.372976,347.311075,574.697446,0.16333,0.18,0
15,1018.44336,13.9592,1.235742,556.043034,29.998895,20.332613,576.468158,123.02954,0.599987439,344.760505,388.616436,447.141156,380.388356,637.350829,0.16333,0.1742,0
15,1018.45692,13.96,1.235755,556.045739,29.99881,20.528098,576.768062,123.029754,0.599984695,403.491693,450.19225,506.683808,437.081319,732.00234,0.16333,0.16783,0
15,1018.4608,13.96,1.23576,555.930259,29.995638,20.433019,576.499521,123.02867,0.59992654,448.016578,495.728036,548.807837,476.486578,795.490587,0.16333,0.16093,0
15,1018.48196,13.9596,1.235787,555.797408,29.991721,20.570641,576.499529,123.031463,0.599834581,463.130212,516.047401,577.384368,496.403755,827.513516,0.16333,0.15353,0
15,1018.45684,13.96,1.235755,556.05452,29.999048,20.512252,576.803835,123.032041,0.599978303,473.480071,531.098232,600.818428,512.419661,853.218405,0.16333,0.14567,0
15,1018.47216,13.96,1.235774,555.842071,29.993092,20.364437,576.277478,123.029652,0.599870831,478.858245,542.280846,620.592998,523.616531,872.608208,0.16333,0.13739,0
15,1018.46554,13.96,1.235766,555.905103,29.994889,20.771649,576.866172,123.030771,0.599901315,479.657542,547.982876,632.167717,528.673625,881.304009,0.16333,0.12872,0
15,1018.45542,13.96,1.235753,555.803626,29.992301,20.5016,576.602428,123.031765,0.599844709,472.404807,545.140212,634.475125,525.419147,878.028872,0.16333,0.11971,0
15,1018.48894,13.96,1.235794,555.732287,29.989882,20.464909,576.297734,123.028215,0.599813636,462.335197,537.513602,629.791907,518.418181,867.620106,0.16333,0.11042,0
15,1018.50098,13.96,1.235809,556.188986,30.002025,20.956351,577.08881,123.028754,0.600053874,451.191943,527.408163,621.071289,509.512307,852.715574,0.16333,0.10087,0
15,1018.50416,13.96,1.235813,555.997848,29.996823,21.140789,577.414426,123.033902,0.599924728,434.217826,510.112723,603.235,493.718519,826.421816,0.16333,0.09113,0
15,1018.50634,13.96,1.235815,555.976869,29.996225,21.436023,577.564136,123.028184,0.599940651,416.243262,488.551832,578.941669,475.694838,793.970184,0.16333,0.08124,0
15,1018.429,13.96,1.235721,555.925513,29.995978,21.559113,577.656854,123.026933,0.599941811,384.848024,448.766454,525.461025,436.133217,727.889531,0.16333,0.07124,0
15,1018.44468,13.96,1.23574,556.240153,30.004234,21.695683,578.095953,123.033045,0.600077125,361.635149,409.301953,467.909319,395.634149,657.794441,0.16333,0.0612,0
15,1018.5156,13.96,1.235826,556.787561,30.017948,20.570444,577.145621,123.024698,0.600392134,367.202633,367.878249,375.281037,356.576463,576.384296,0.18556,0.25,0
15,1018.46656,13.96,1.235767,555.730152,29.990154,20.332613,576.209816,123.02769,0.599821636,366.523062,367.286667,374.714579,355.969888,575.174755,0.18556,0.24279,0
15,1018.46802,13.96,1.235769,556.01223,29.997743,20.634093,576.949417,123.032422,0.599950345,368.293741,368.923736,376.312255,357.810265,576.871326,0.18556,0.23609,0
15,1018.46046,13.96,1.235759,555.93643,29.995809,20.30618,576.380712,123.029921,0.59992386,367.577096,367.936901,375.457987,356.948892,575.970188,0.18556,0.22993,0
15,1018.4785,13.96,1.235781,556.028273,29.998021,20.305786,576.571592,123.029662,0.599969364,367.561513,368.195381,375.70726,357.160159,576.071115,0.18556,0.22435,0
15,1018.48738,13.96,1.235792,556.195536,30.002402,20.321764,576.695668,123.032331,0.600043968,367.410084,368.248317,376.154512,357.371169,576.346945,0.18556,0.21938,0
15,1018.47976,13.96,1.235783,555.95665,29.99607,20.422235,576.835525,123.029791,0.599929714,366.409037,367.793689,376.331252,356.879391,576.214917,0.18556,0.21504,0
15,1018.48928,13.96,1.235794,555.918346,29.994897,20.274421,576.303197,123.028717,0.599911491,362.491981,366.309836,376.175422,354.540596,574.719011,0.18556,0.21135,0
15,1018.52244,13.96,1.235835,556.00511,29.996749,20.274027,576.50439,123.029952,0.599942509,357.599265,364.35059,376.974061,352.089449,572.58105,0.18556,0.20833,0
15,1018.53372,13.9664,1.235821,556.225249,30.002856,20.35898,576.84592,123.030674,0.600061129,351.958409,361.814998,377.311899,349.108123,569.530024,0.18556,0.206,0
15,1018.49872,13.96,1.235806,556.037718,29.997978,20.359046,576.571921,123.028759,0.599972908,347.444569,359.617515,377.2015,346.428206,566.637202,0.18556,0.20436,0
15,1018.48828,13.96,1.235793,556.144939,30.001024,20.607791,576.949155,123.029848,0.600028518,345.476429,358.625497,377.410596,345.448549,565.434825,0.18556,0.20343,0
15,1018.49454,13.96,1.235801,555.936097,29.995299,20.327419,576.328831,123.02982,0.599914153,344.448306,358.139513,376.94684,344.453422,564.476987,0.18556,0.20319,0
15,1018.51356,13.96,1.235824,556.194065,30.001977,20.348328,576.81455,123.031339,0.600040306,343.64881,357.775305,377.415332,344.46993,564.398345,0.18556,0.2027,0
15,1018.50966,13.96,1.235819,555.991013,29.996557,20.184602,576.349607,123.031794,0.599929687,340.953716,355.973196,377.244043,343.095746,562.389645,0.18556,0.2015,0
15,1018.5379,13.96,1.235853,556.235738,30.002742,20.237665,576.639063,123.031506,0.600054792,337.043153,353.401183,376.306531,340.675565,559.176354,0.18556,0.1996,0
15,1018.5386,13.96,1.235854,556.046546,29.997629,20.459254,576.685212,123.027204,0.599973511,335.038002,351.800814,376.197118,340.016325,557.289421,0.18556,0.197,0
15,1018.535,13.96,1.23585,556.137487,30.000135,20.422235,576.78345,123.033072,0.599995015,333.220251,349.583075,374.151854,338.559879,554.705444,0.18556,0.19372,0
15,1018.53472,13.96,1.23585,556.134118,30.000048,20.348197,576.576719,123.029489,0.600010748,334.051182,348.875375,372.319838,338.495113,553.825919,0.18556,0.18978,0
15,1018.54794,13.9612,1.23586,556.194255,30.001539,20.35372,576.664108,123.029405,0.600040978,333.158046,348.742947,372.637225,339.053297,555.357524,0.18556,0.1852,0
15,1018.57098,13.9624,1.235883,556.118122,29.999208,20.084394,576.437252,123.030508,0.599988978,329.303515,353.781438,388.870969,346.066364,570.562484,0.18556,0.18,0
15,1018.57248,13.96,1.235895,555.807518,29.990682,20.332219,576.390895,123.030221,0.599819856,339.26536,382.869525,445.282964,377.931343,631.221625,0.18556,0.1742,0
15,1018.55436,13.96,1.235873,556.129561,29.999636,20.327287,576.731636,123.029681,0.600001572,395.797677,444.296134,509.94886,436.61572,729.532512,0.18556,0.16783,0
15,1018.54696,13.9752,1.235799,555.777331,29.991037,20.295265,576.261699,123.031797,0.599819273,448.760449,495.855397,552.421123,479.85901,799.1386,0.18556,0.16093,0
15,1018.56772,13.97,1.235847,555.784213,29.990646,20.268964,576.287666,123.029757,0.599821399,464.132626,516.125984,579.509374,499.007531,830.07916,0.18556,0.15353,0
